x,y,tx,ty
-817.065,592.477,-0.118256,0.0757269
1279.17,144.009,0.17715,0.0184329
-224.042,959.969,0.00783153,0.122478
-1046.92,-522.396,-0.179394,-0.0667864
-1027.35,-1214.74,0.127246,-0.139125
-216.436,-1573.26,-0.0688689,-0.200739
1984.73,224.656,0.225338,0.028309
-704.354,1000.33,-0.115117,0.127831
-2358.77,343.823,-0.36253,0.0453647
-1456.31,607.345,-0.307474,0.077306
902.117,1375.72,-0.128161,0.16024
-3802.83,-1604.03,-1.03144,-0.0974448
-1447.85,494.552,-0.244146,0.0634336
424.529,-65.8621,0.07491,-0.00838317
-2402.7,157.289,-0.615693,0.0201407
1839.77,119.535,0.25049,0.0153224
-1089.49,1045.02,-0.025104,0.130416
1769.03,-594.585,0.183848,-0.074899
197.4,-406.985,0.135418,-0.0513184
886.762,-1629.48,0.103453,-0.208109
723.831,277.876,0.212786,0.0350749
-1062.6,-1368.6,-0.239374,-0.173336
-970.603,1459.49,-0.0183202,0.183552
-733.883,-722.455,0.0172911,-0.0903363
1968.22,1048.82,0.297347,0.134655
2406.53,-1171.53,0.453717,-0.150779
524.935,991.275,0.00847424,0.125852
-3.76895,-1406.12,0.121163,-0.175864
-138.195,856.025,-0.0572724,0.109176
2399.4,1347.73,0.538027,0.16472
-132.483,-247.086,-0.279463,-0.0288369
-238.548,-1283.17,-0.0541254,-0.163924
2096.66,-1626.31,0.574134,-0.184767
-1099.14,-45.9373,-0.267169,-0.00583164
1891.91,-220.274,0.275989,-0.0285114
-1190.08,1014.48,-0.166635,0.129728
1119.76,10.7233,-0.0451385,0.00142601
520.183,1333.88,0.0921833,0.170469
-1156.1,-760.437,-0.0983516,-0.0964006
1122.33,-660.312,-0.0574607,-0.0773702
-1926.92,-640.874,-0.479583,-0.0803443
417.436,439.65,-0.257114,0.0485351
1432.59,-1090.02,0.15631,-0.138766
2212.74,-1392.48,0.325127,-0.177947
923.528,197.377,0.26705,0.0248154
1385.02,-749.159,0.446734,-0.0899592
542.346,1156.9,0.0588656,0.147805
630.066,1195.82,0.146325,0.152214
-654.487,-43.2806,-0.12894,-0.00549563
-134.834,-1481.3,0.253152,-0.169299
132.439,-1010.31,0.0255715,-0.129125
-2421.5,1529.62,-0.422584,0.191671
758.334,942.702,0.0741865,0.120302
-611.479,-77.8975,-0.148274,-0.00989879
1585.26,-492.415,0.300066,-0.0633089
212.238,-611.375,0.0355173,-0.0780979
1713.43,1600.04,0.600828,0.169376
228.939,-445.388,0.0992596,-0.0565836
-126.265,374.978,-0.0256586,0.0479193
2497.57,-1583.54,0.536847,-0.190683
-1340.96,-341.875,-0.0984291,-0.0427895
-1021.89,1430.8,-0.244509,0.179898
-1142.68,1420.38,-0.349548,0.172131
-819.855,1353.02,-0.117609,0.172834
309.806,-190.375,0.00507927,-0.0242028
1664.83,-1212.59,0.721183,-0.111387
88.1037,-599.717,0.0291375,-0.0765671
-282.704,-457.568,0.0312283,-0.0580961
-1127.43,1164.3,-0.185207,0.148758
-2691.52,948.254,-0.552984,0.126132
82.4734,-247.363,0.0480119,-0.031617
566.102,339.507,-0.00270479,0.042941
-139.462,-867.177,0.165101,-0.105942
806.452,-582.387,0.203507,-0.0739694
1741.23,1154.5,0.271023,0.147798
974.042,-1044.71,0.0219294,-0.130786
611.253,-170.115,-0.0404909,-0.0211142
558.864,-1108.24,-0.292742,-0.114512
-349.517,1178.08,-0.132216,0.149153
-622.604,1319.48,-0.270274,0.160625
2026.99,735.408,0.276663,0.0945164
-1627.99,1040.14,-0.243766,0.133203
-1630.72,-1692,-0.189425,-0.215992
924.488,-1434.51,0.127468,-0.183266
-3.74741,1028.26,-0.00871494,0.131401
1752.09,438.562,0.3859,0.0560041
1925.65,-680.154,0.572986,-0.0811032
615.809,-1448.97,-0.0208313,-0.18249
19.2122,-1339.43,0.36759,-0.139406
1103.68,121.12,0.0455985,0.0152115
-1227.89,-840.227,-0.0348857,-0.103837
-1132.26,988.842,-0.202944,0.12627
-447.704,1479.36,-0.0425268,0.189031
-616.042,135.128,-0.252097,0.0166739
-992.099,1070.66,-0.0398661,0.134888
-1253.52,534.688,-0.111424,0.0677091
1043.31,555.906,0.0953633,0.0706541
-1534.72,1067.47,-0.442937,0.128769
-880.284,-317.295,-0.182391,-0.0404763
-1999.25,547.505,-0.548921,0.0669221
-1068.38,1637.86,-0.464901,0.177343
1832.94,-439.089,0.30438,-0.0568011
1813.74,1309.97,0.208587,0.167029
-836.511,-1341.49,-0.123801,-0.17143
-447.594,270.845,0.0308766,0.0342657
-866.641,-1677.21,-0.30917,-0.203925
1921.55,-1432.42,0.255846,-0.183027
-1151.35,-165.75,-0.00551485,-0.020035
-169.093,227.002,0.125561,0.0282173
567.045,1034.19,0.0923816,0.132162
-1090.58,657.164,0.0487954,0.0784418
171.95,-696.289,0.0524061,-0.0888757
-274.945,1423.81,0.229558,0.165255
-183.523,518.834,-0.0779095,0.0660705
-952.315,513.708,-0.11359,0.0656602
91.4021,854.024,-0.22574,0.101086
864.871,1122.53,0.413719,0.128563
-504.101,-900.339,0.0898739,-0.111043
-2839.38,1404.06,-0.957287,0.11187
-13.59,-1100.78,0.075077,-0.139582
-699.276,740.915,-0.349443,0.0877793
177.745,148.498,-0.0120298,0.0189027
1121.24,-558.592,0.128589,-0.0712893
-1262.84,-1248.88,-0.146444,-0.159333
-1199.36,-1541.18,0.00268478,-0.189083
333.972,668.265,0.0196078,0.0852305
1557.09,740.553,0.115652,0.0922856
1491.06,-734.599,0.199525,-0.0939235
-855.92,-498.123,-0.304232,-0.0615531
-2104.29,1461.53,-0.642016,0.156432
629.872,-972.714,0.0433238,-0.123874
-2137.49,358.911,-0.47683,0.0463761
810.883,-2.15882,-0.149804,-0.000125556
1750.89,729.149,0.30907,0.0937661
-2582.51,-879.558,-0.502074,-0.117572
-2127.48,1322.9,-0.299753,0.169098
2820.04,1571.03,0.997701,0.117815
1217.88,-733.571,0.0770358,-0.0921017
-1739.4,-299.98,-0.448889,-0.0377243
-616.52,-737.469,-0.0618256,-0.0941468
-1426.44,457.793,-0.193932,0.0585925
-720.683,-311.53,-0.141794,-0.0398424
219.145,725.308,0.0624255,0.0925504
1217.31,1082.34,0.0532379,0.135337
-99.9258,-1135.08,-0.0280234,-0.145059
-63.0863,1301.45,-0.191653,0.158425
1495.51,-1493.4,0.127124,-0.189472
2166.63,-1396.62,0.308964,-0.178537
1499.07,-116.158,0.142937,-0.0146552
1927.34,656.191,0.219196,0.0829719
65.6488,1345.1,0.353043,0.144765
-327.551,1094.06,-0.0553284,0.139793
-1366.1,-872.81,-0.101604,-0.109811
753.835,-298.78,0.136316,-0.0381512
733.61,-1136.6,-0.0517264,-0.140309
-63.017,-254.407,-0.201182,-0.0309476
345.201,-684.159,0.00511353,-0.0871889
2301.9,467.5,0.804094,0.0501783
1582.23,181.814,0.189026,0.0231212
-1007.41,1551.3,-0.186675,0.197585
1485.26,1458.89,0.100792,0.183885
1029.73,784.606,0.142041,0.100291
-553.496,-1653.45,-0.0994167,-0.211234
-724.476,-398.806,-0.282367,-0.0491994
600.83,1065.31,0.132652,0.135829
576.807,-340.206,0.0870035,-0.0435166
183.87,156.197,-0.337651,0.0166039
-188.029,213.052,-0.3001,0.0247373
2299.87,785.07,0.418633,0.10288
3064.84,695.036,0.640279,0.103399
751.431,-1529.57,0.0756489,-0.195354
-2441.3,902.253,-0.574893,0.114169
317.277,1313.69,0.120111,0.166697
-796.979,-692.975,-0.0495571,-0.0879494
1048.84,891.491,0.101683,0.113491
-1404.54,-621.413,-0.628632,-0.06409
-1071.99,1484.79,-0.594674,0.13711
183.589,679.252,-0.350017,0.0705626
-649.624,1664.04,-0.339876,0.190949
-951.776,1444.28,-0.142845,0.18453
1150.12,-928.117,0.0358838,-0.115439
-719.969,745.513,-0.0801836,0.0951777
1598.7,-293.352,0.150574,-0.0367686
-2730.82,-413.003,-0.561898,-0.0583143
1381.4,1289.47,0.166914,0.164649
2965.61,1735.08,0.675987,0.178584
-1286.73,-634.228,-0.173836,-0.0811322
-1516.32,-1669.36,-0.178745,-0.213109
1875.71,1120.34,0.249465,0.143329
-560.319,1377.46,-0.0918497,0.175928
-1700.52,-781.926,-0.191527,-0.0993022
-803.902,890.65,-0.239176,0.111797
78.5344,285.969,-0.0180389,0.0364974
2166,162.898,0.293656,0.0210066
-113.917,-363.913,0.0523505,-0.0462104
-1728.95,-514.767,-0.208191,-0.0655496
-1546.95,-1035.73,-0.218524,-0.132594
2104.54,-1475.35,0.278377,-0.188487
-326.322,954.943,-0.00236839,0.121754
1119.49,-913.67,0.151873,-0.116802
-1040.26,997.416,-0.155575,0.127462
-3654.94,661.347,-0.959,0.113717
878.539,622.265,0.0983715,0.0793957
-904.714,-373.853,-0.231774,-0.0474009
1869.84,-716.381,0.22008,-0.0909338
-169.686,462.554,0.142572,0.0570743
1789.1,-1134.66,0.21698,-0.144693
-841.106,40.0508,-0.124881,0.00517599
1763.01,1051.24,0.206771,0.133907
1173.75,349.053,0.160949,0.0446657
-893.943,-575.854,0.146512,-0.0647352
1106.75,-1516.71,0.422302,-0.174575
-1933.57,648.746,-0.345125,0.0837795
1905.65,-29.1541,0.252864,-0.00374595
-139.11,1277.62,0.0716539,0.161566
1616.17,-135.813,0.225148,-0.0174679
-572.766,-352.357,-0.0624906,-0.045045
3347.17,-895.82,1.05059,-0.113476
508.13,-1191.68,0.332731,-0.139208
605.822,-1669,0.0903407,-0.213262
-133.8,-983.268,-0.161159,-0.122442
319.598,-1365.2,0.0512646,-0.174465
1099.57,1106.77,-0.00106508,0.136452
-1726,-165.107,-0.211914,-0.0210301
-1997.23,1308.33,-0.241024,0.167085
646.351,1582.79,-0.0902335,0.19061
-634.859,-680.533,-0.134468,-0.0868386
-373.62,392.929,-0.121739,0.0499081
1776.3,589.969,0.212753,0.0750546
-1121.79,-980.016,-0.0582845,-0.123212
-177.365,-678.622,-0.164092,-0.0846783
1834.87,-1659.02,0.26875,-0.211761
-3358.43,-707.977,-0.873193,-0.110004
1658.66,861.927,0.293574,0.110394
422.484,1374.61,0.14358,0.174152
-1113.97,-1440.86,-0.0322493,-0.1801
733.93,-73.1193,0.393499,-0.0084679
-230.018,-1371.23,-0.0401038,-0.175244
-1967.48,1311.24,-0.267145,0.16755
550.626,1179.91,0.110539,0.150587
1163.51,-333.575,0.171404,-0.0427447
2311.17,640.516,0.710903,0.0745069
-1027.04,-601.278,-0.0943393,-0.0764435
-450.057,750.331,-0.0454646,0.0957959
1603.54,207.764,0.187521,0.0264103
531.528,711.775,0.0936908,0.0909062
1147.53,-547.944,0.132281,-0.0698447
2853.13,-879.861,0.558076,-0.122849
208.328,975.807,0.0752001,0.124341
-2589.01,-1090.59,-0.48343,-0.143388
3833.56,415.879,0.957151,0.0861103
-1840.14,1149.62,-0.2263,0.146785
713.509,708.442,0.0732983,0.0904329
-1083.65,-1600.92,-0.0907032,-0.203565
-2370.9,-163.45,-0.363926,-0.021735
160.006,-710.738,0.0441997,-0.0907453
-1257.43,299.119,-0.140396,0.0381551
1498.2,1455.2,0.250196,0.185486
-1949.6,-1718.99,-0.277986,-0.219581
-1646.83,1242.58,-0.345426,0.156334
1992.42,-994.877,0.275397,-0.127658
54.5481,-1279.95,-0.0246577,-0.163387
-734.861,-1198.7,-0.253141,-0.149001
-935.854,-1561.36,-0.0920901,-0.199115
-8.81641,-314.052,0.0127711,-0.0400742
209.664,-1576.76,-0.220928,-0.184493
1160.17,778.088,0.0527185,0.0973375
500.174,1263.51,0.091496,0.16139
902.516,46.2454,0.127471,0.0059303
1944.87,-190.882,0.240413,-0.0243545
984.215,-1329.34,-0.0378883,-0.162949
630.867,109.136,0.0499848,0.0138588
-2289.55,-653.96,-0.766789,-0.0720176
887.476,1332.33,0.0443775,0.168619
-1081.83,-407.43,-0.473136,-0.0464916
-769.569,335.117,-0.114863,0.0427966
1717.61,638.966,0.238567,0.0819169
1438.59,-1306.11,0.197017,-0.167013
-2935.53,552.719,-0.781347,0.0746444
1701.58,-502.247,0.204788,-0.0639239
-2890.79,-1181,-0.666316,-0.153003
865.219,1277.74,0.0328317,0.161317
1502.37,775.017,0.221632,0.0992831
-3260,-1556.86,-0.857967,-0.163612
703.81,-53.5562,0.0609769,-0.00687559
-361.606,990.025,0.0801095,0.123717
-1103.39,-122.696,-0.582471,-0.01266
795.028,-1137.82,0.163057,-0.14509
2423.67,-20.0143,0.440547,-0.00284441
-1250.86,482.237,-0.115499,0.0611888
-716.771,-1219.29,-0.155701,-0.155339
-171.778,34.849,0.00490771,0.00450044
-461.258,-815.178,-0.0355564,-0.104035
1625.61,-1610.44,0.464934,-0.18922
-2510.97,1716.9,-0.433885,0.210686
1269.73,-340.594,0.132225,-0.0432694
-932.036,1699.98,-0.0789026,0.216537
-16.1601,-397.849,-0.0260339,-0.0508194
1265.8,1098.9,0.199825,0.140469
1468.9,-1213.5,0.148254,-0.154317
791.15,969.534,0.0459746,0.123079
-1808.93,-1053.69,-0.255962,-0.135035
-291.545,1520.98,-0.0466088,0.19427
-621.239,384.488,-0.413896,0.0431521
1323.58,-285.557,0.197236,-0.0366382
906.181,1092.42,0.0976395,0.13938
391.129,330.581,0.144057,0.0419052
1045.8,1690.53,0.143042,0.216147
726.46,886.141,-0.187473,0.0996199
628.445,496.627,0.187415,0.0628731
-2753.64,704.092,-0.613878,0.0958978
837.916,-704.258,0.143662,-0.0900825
-1575.06,1192.53,-0.118971,0.150256
-1443.35,-498.988,-0.254493,-0.064008
1337.62,-845.68,0.0103319,-0.101766
2042.28,-356.557,0.344886,-0.0465561
858.351,-1632.61,0.0890846,-0.208448
-2325.38,-642.085,-0.412715,-0.084902
-2122.93,419.883,-0.310432,0.0544036
-941.117,349.63,-0.112521,0.044603
-471.334,222.307,-0.282476,0.0268935
-2172.21,-84.6142,-0.470166,-0.0112414
1485.51,863.264,0.155542,0.109671
1819.54,260.017,0.259076,0.033485
8.77747,-670.838,-0.164416,-0.082749
-2945.95,-1474.08,-0.671275,-0.177701
-89.2862,1301.56,-0.000369387,0.166259
-17.3396,-1235.72,-0.0358704,-0.157688
-564.371,1063.96,-0.156146,0.135008
-1124.06,342.978,-0.291745,0.0430955
450.686,1457.03,0.378132,0.1608
253.915,235.262,-0.015274,0.0298995
-1025.51,-1223.41,-0.17952,-0.156292
-2467.81,-1683.12,-0.525572,-0.203154
-1527.28,-268.964,-0.266199,-0.0346369
832.223,300.416,0.120867,0.0384037
817.29,1092.88,0.0551365,0.138887
-1277.9,1679.5,-0.265476,0.211836
1134.33,-541.673,0.178956,-0.0693296
-801.301,1183.19,-0.0537855,0.150567
997.814,-656.486,0.34322,-0.080431
-604.21,778.304,-0.101386,0.0995107
430.948,151.877,-0.0611159,0.0190585
1625.03,-966.835,0.108606,-0.119931
1543.4,-1265.06,0.221885,-0.161806
1070.92,1218.3,0.411146,0.142851
-1626.01,1486.08,-0.161924,0.189306
-830.7,346.769,-0.150046,0.0442789
-2635.31,745.391,-0.754075,0.0901489
199.052,-306.257,-0.124167,-0.0379467
-2872.86,-127.204,-0.558209,-0.0186093
-496.758,-28.6306,0.151397,-0.00326738
-907.053,1443.84,-0.104599,0.184445
1344.04,-1162.22,0.181661,-0.148605
907.798,728.509,0.307525,0.0899638
858.071,991,-0.0714136,0.119878
2053.45,28.4603,0.507351,0.00349431
497.674,-402.718,0.0767767,-0.0514743
589.673,675.317,0.00553206,0.0855306
-1023.01,-730.416,-0.163588,-0.0933789
1304.21,448.872,0.141985,0.0571184
132.569,1366.69,0.0342182,0.174636
600.984,-968.442,0.128613,-0.123522
1394.05,-1460.77,0.194533,-0.186738
176.959,-807.598,0.0314513,-0.10322
299.657,84.6564,-0.110345,0.0104689
-343.644,1167.69,0.0293404,0.148111
1927.12,-1028.91,0.266737,-0.131958
-478.079,1315.16,-0.324144,0.152492
989.108,-138.277,0.205067,-0.017639
3250.99,-1570.67,0.803864,-0.170242
359.446,-1324.59,0.0546257,-0.169277
747.95,1550.52,0.273859,0.190501
-1265.2,-191.486,-0.132869,-0.02433
-40.8022,-58.0133,0.211183,-0.00696182
-1937.88,1010.33,-0.713165,0.102517
518.177,548.331,-0.172855,0.0642291
632.403,1166.99,0.0712284,0.149085
2521.05,1600.38,0.53925,0.194206
-528.093,1285.21,0.191221,0.149431
1766.68,34.7848,0.533489,0.00405044
-1079.42,-205.889,-0.121183,-0.0262935
-1480.87,90.2727,-0.176234,0.0114945
3458.12,-1635.88,0.956211,-0.142144
819.652,1186.07,0.0929678,0.151522
-2277.18,-732.463,-0.336498,-0.095309
-2639.18,583.027,-0.543799,0.0796342
843.885,195.384,-0.0710275,0.0236612
305.794,-551.252,0.0489279,-0.0704643
-269.66,223.056,-0.0422819,0.0285096
-1969.94,388.689,-0.389278,0.0502614
1251.88,-154.051,0.21026,-0.019718
-1264.49,1060.85,-0.150023,0.135483
796.821,639.243,0.0228249,0.0806732
1623.88,-572.888,0.370874,-0.072763
-1720.24,1416.33,-0.154459,0.180082
599.65,34.1055,0.0263014,0.00438274
-277.972,644.647,-0.0108683,0.0822305
1508.25,284.57,0.175691,0.036259
78.1445,136.327,0.0936607,0.0172602
1335.22,763.282,0.186352,0.097685
1982.29,359.248,0.262191,0.0460861
308.709,1524.12,0.0482552,0.194808
1735.68,1101.4,0.246502,0.141035
-1883.27,890.584,-0.258177,0.114068
665.28,1285.79,0.187226,0.162526
206.315,-1179.51,0.297404,-0.136793
-828.597,1402.99,-0.0501912,0.178399
1832.98,919.105,0.256322,0.117845
-604.959,-201.592,-0.123881,-0.0257173
-1945.21,-8.51671,-0.307293,-0.00113824
-1015.8,-169.28,-0.36236,-0.0206641
1547.35,-1236.97,0.207476,-0.158218
640.75,1685.61,0.0707315,0.21538
-1960.21,787.433,-0.304544,0.101444
-1096.59,-1318.34,-0.188418,-0.168369
642.944,1466.94,0.102706,0.187424
1624.46,1611.22,0.29509,0.205403
1632.82,1098.89,0.195906,0.140231
612.278,-1404.34,0.108684,-0.179322
554.327,-488.534,-0.273377,-0.0507599
1109.33,-1440.09,0.0750626,-0.182616
-1240.88,-1020.52,-0.180511,-0.130484
-2263.36,1167.29,-0.390962,0.149612
565.379,1119.66,-0.20614,0.127078
3008.41,-329.856,0.691503,-0.0497043
-302.221,1175.46,-0.0196196,0.150156
1860.24,-1392.08,0.302408,-0.177512
498.164,-714.26,0.301341,-0.0856033
963.065,805.19,0.100418,0.102697
1674.9,379.331,0.273037,0.048907
459.586,830.794,0.0807825,0.106186
-525.534,-270.673,-0.0969994,-0.0345645
-618.831,1043.41,-0.100636,0.133356
-2107.75,1623.97,-0.407714,0.204297
-43.3091,-935.921,-0.115631,-0.117741
-884.757,-1017.56,-0.350767,-0.122391
-1726.79,-22.3487,-0.367422,-0.00301249
749.206,379.905,0.017475,0.0480089
-17.4045,-1602.57,0.268379,-0.182796
1899.34,-934.665,0.36757,-0.119772
844.151,-199.36,0.0820166,-0.0253502
-207.65,-1395.29,-0.110294,-0.176846
-1442.86,1407.55,-0.161802,0.179675
-1363.24,1636.91,-0.276429,0.206889
2528.07,-1361.1,0.46136,-0.173229
-976.196,-1186.92,-0.00221846,-0.147795
1204.88,675.863,0.305397,0.0851202
-1363.1,-1229.52,-0.190585,-0.157254
-1111.83,1411.19,-0.2,0.179736
224.926,117.643,0.0369112,0.0150103
-391.19,-1033.68,-0.059936,-0.132031
-816.223,-1494.2,0.205179,-0.163614
2175.57,137.948,0.542643,0.0176419
-1353.53,-1555.45,-0.585786,-0.15767
-2220.38,-466.529,-0.683006,-0.0551629
-1485.28,-849.816,-0.153714,-0.107872
-791.215,-954.749,-0.0613356,-0.121572
-440.898,1298.18,-0.065002,0.165907
67.6464,1671,-0.037483,0.212722
1576.59,777.359,0.215295,0.0995324
-688.612,-1366.27,0.0843286,-0.166485
649.723,-605.816,0.146269,-0.0773158
-1988.05,-453.005,-0.276746,-0.0583145
1709.95,1065.96,0.18158,0.135325
889.484,33.6367,-0.0354017,0.00423322
625.436,-719.35,0.0631401,-0.0917579
-2226.58,1296.92,-0.56487,0.153028
-1851.82,105.048,-0.200751,0.0133118
1244.31,-1032.39,0.0696678,-0.129474
-1471.47,446.433,-0.232445,0.0572758
1729.74,421.124,0.445035,0.0525906
2297.56,-1260.76,0.512275,-0.156418
285.621,547.76,0.0505064,0.0699971
-1966.24,1684.94,-0.220985,0.215133
-2638.35,-1192.95,-0.888278,-0.1156
344.173,-1523.6,0.0322743,-0.194615
1557.33,-789.77,0.371171,-0.0994555
-843.795,-1398.85,-0.0608106,-0.177886
-744.621,1241.2,-0.107115,0.158583
653.827,1617.22,-0.0511917,0.198918
-978.897,1665.9,-0.17484,0.212126
1808.7,535.082,0.247557,0.068618
107.339,-144.917,0.0455033,-0.0185096
-248.936,274.413,-0.0203559,0.0350266
-670.045,1075.47,-0.162591,0.136717
186.543,1389.59,0.0126113,0.177527
-1772.23,508.699,-0.66804,0.0543176
127.255,-1032.47,0.307186,-0.117973
-3206.63,-1623.68,-1.0134,-0.129686
-1414.55,-167.642,-0.154768,-0.0213379
2234.51,950.313,0.330467,0.122902
184.75,1584.8,0.0726497,0.201847
2360.34,1065,0.386342,0.138184
-1933.24,1046.19,-0.236472,0.133402
1476.03,-891.268,0.17923,-0.113795
-2479,-408.901,-0.406817,-0.0550491
2442.6,451.298,0.400643,0.0603629
356.887,-730.518,-0.145702,-0.0884321
1108.78,-789.446,0.18691,-0.100997
-538.128,1309.22,-0.0897257,0.167204
1469.34,-562.476,0.196264,-0.0719253
-983.072,958.906,-0.186618,0.122353
233.204,-553.018,0.0444579,-0.0706813
1236.56,-853.094,0.123399,-0.108418
-870.841,1172.69,-0.186456,0.149102
-365.503,-665.918,-0.344257,-0.0762033
-598.928,1352.37,-0.00848439,0.171745
1302.56,79.5256,0.219746,0.010201
-920.406,1097.01,-0.33726,0.132861
-3008.49,482.415,-0.650392,0.0711034
3627.59,-1131.3,0.9626,-0.168649
1731.89,-1464.87,0.208771,-0.187042
-1532.77,370.703,-0.227589,0.0474891
1120.34,984.558,0.605607,0.0962269
-1070.34,255.408,-0.14923,0.0327228
-702.196,-1223.51,-0.0639006,-0.156064
1352.73,63.2069,0.0770961,0.00782921
-816.854,2.2382,0.178806,0.000396759
173.926,-987.987,0.00436159,-0.126176
-981.295,-1410.27,-0.115587,-0.180089
466.005,-299.264,0.0233928,-0.0380671
-484.861,1439.65,-0.0272162,0.183604
4.09707,-100.839,0.016982,-0.0128347
-741.463,-946.307,0.0459299,-0.117056
1592.41,-129.462,0.151593,-0.0161708
-646.468,969.014,-0.140738,0.123483
36.0001,-993.325,0.0590752,-0.126414
-2535.97,1685.42,-0.462288,0.206688
659.941,-1257.51,0.0401978,-0.160104
1274.86,-1154.06,0.172279,-0.147538
988.482,1445.29,-0.124919,0.167023
1315.57,1372.86,0.176757,0.175539
-890.294,1274.91,0.136002,0.148714
1132.03,864.615,0.451995,0.100135
3461.95,-819.912,0.966158,-0.123429
-320.819,290.163,-0.0299384,0.037004
423.807,-1336.18,0.299073,-0.15739
638.385,1573.33,0.00442355,0.198793
-1319.83,1621.82,0.0182537,0.195672
45.2384,1459.12,0.0274993,0.186417
345.123,855.425,0.0561046,0.109348
1199.6,1149.31,0.166251,0.146918
1058.77,821.362,0.0499922,0.103235
1762.2,1704.31,0.241927,0.217926
665.333,603.363,0.162861,0.0768499
-794.445,1283.9,-0.0694318,0.163777
-996.608,1175.25,-0.112949,0.150097
568.987,-579.417,0.187796,-0.073172
-1348.62,1012.44,-0.16401,0.129262
2530.25,-859.49,0.783227,-0.0980284
1285.6,139.736,0.142277,0.0178314
-1708.45,1471.55,-0.59859,0.15489
619.789,-1042.1,0.176408,-0.131966
345.191,775.221,0.0337515,0.0989574
-555.504,1388.06,-0.0321861,0.176971
924.028,1349.19,0.52366,0.137208
1685.45,391.962,0.289195,0.0505228
2389.75,643.188,0.596656,0.0820433
1473.76,599.949,0.151782,0.0760146
312.334,1236.47,-0.30179,0.131706
1857.33,-628.524,0.606889,-0.0723986
2982.39,-331.61,0.777401,-0.0478648
-706.588,-1140.24,-0.0783807,-0.14556
893.979,951.66,0.175502,0.1214
970.19,-1533.43,0.136142,-0.19598
-609.561,-39.6688,-0.121428,-0.00513662
-930.666,-1199.76,-0.155357,-0.153292
-2022.62,-1251.21,-0.28861,-0.160264
830.299,-927.058,0.153862,-0.118381
2605.54,-405.57,0.65649,-0.0543251
-1862.37,-651.049,-0.442834,-0.082239
2140.81,-1348.58,0.420212,-0.169792
-1230.35,592.239,-0.14297,0.0754944
794.234,493.318,0.162172,0.0630327
-1232.57,162.494,-0.166999,0.0207662
-2049.53,-963.659,-0.25152,-0.12278
-935.939,-654.12,-0.189136,-0.0834154
-1336.75,389.63,-0.180398,0.0498514
-1349.34,-1226.19,-0.519354,-0.136684
1980.6,930.364,0.360224,0.119524
-1129.63,-242.455,-0.134748,-0.0309356
1216.77,-513.761,0.138773,-0.0655067
1312.07,387.218,0.147792,0.0492923
-111.538,-356.723,-0.233014,-0.0428814
-1052.15,574.009,0.0646953,0.067931
1269.59,1492.83,0.146965,0.190605
-37.5542,1542.97,0.0190674,0.197124
-2169.61,1679.49,-0.456605,0.207447
-1246.48,661.311,-0.186911,0.0845771
2029.25,1317.08,0.268815,0.168385
931.114,1598.92,0.110094,0.204151
-302.653,-648.592,-0.0205665,-0.0828726
2314.91,1280.99,0.380575,0.164057
-323.308,1681.12,-0.0312511,0.214801
-1133.09,-1257.36,-0.153566,-0.160758
-795.962,-1466.51,-0.116008,-0.187475
-467.628,-296.36,-0.0684005,-0.0378401
-1414.87,-1518,-0.197651,-0.19403
2768.82,1696,0.773234,0.177635
943.034,-91.4299,0.108256,-0.0116769
1910.18,1577.49,0.198126,0.200663
621.196,-1324.63,0.282984,-0.160583
1179.23,151.489,0.490712,0.0172536
825.592,-1427.92,0.15818,-0.18199
1027.74,-1500.11,0.1701,-0.191395
1848.22,-800.079,0.3708,-0.10253
1964.41,1062.13,0.284289,0.136315
-106.02,371.045,-0.132449,0.0466151
-1745.17,997.709,-0.205142,0.127144
-1731.62,78.308,-0.204538,0.0100256
-1731.51,329.589,-0.294323,0.0424434
-2055.47,724.131,-0.349364,0.09374
2618.45,-1207.52,0.661056,-0.146237
247.016,-848.689,0.0782913,-0.108168
-1423.17,-860.852,-0.0935161,-0.107563
-1854.12,920.306,-0.226348,0.117377
-1182.74,-279.326,-0.140333,-0.0356211
1997.15,1608.13,0.238267,0.205288
1353.17,-1062.42,0.192045,-0.135981
2314.9,-762.17,0.357283,-0.0996939
-337.037,-662.166,0.038849,-0.0837972
264.485,-296.872,0.0252026,-0.0379015
107.693,807.009,0.0308647,0.103115
2343.15,-970.337,0.394955,-0.126644
-423.144,-708.198,-0.0970209,-0.0904462
-128.029,-1349.37,0.0378502,-0.171645
875.94,654.067,0.0651954,0.0830349
-1740.28,-1052.86,-0.303065,-0.134784
1492.78,-577.388,0.356025,-0.072958
-484.144,-227.692,0.0796804,-0.0280743
-205.474,1707.36,0.0713624,0.215443
289.678,207.055,0.0241625,0.0264292
542.08,-1259.09,0.113277,-0.160527
1036.51,-1246.05,0.342489,-0.151626
373.166,1199.49,-0.111466,0.14765
2007.36,-1565.58,0.232578,-0.200019
-3837.26,-1470.35,-1.06639,-0.18415
1664.3,-192.443,0.255583,-0.0248288
-821.583,-777.46,0.175714,-0.086549
2546.55,-240.263,0.437245,-0.0329691
3152.42,1646.76,0.922276,0.156359
-1712.08,-664.778,-0.539458,-0.07853
-1446.75,-1693.66,-0.141059,-0.215391
-1378.94,-427.175,-0.195172,-0.0546535
1483.15,-1235.19,0.28298,-0.157138
230.783,-210.129,0.220531,-0.0256477
-1423.07,-1359.9,-0.207378,-0.173938
